0.405599,0.587085,0.750688,0.790709,0.954293,2.20401,2.14328,0.892447,0.732889,0.848541,1.07279,1.41884,0.985044,1.75303,2.40639,1.08343,0.690047,0.822016,0.5452,0.518029,1.70772,4.00832,2.80649,0.98965,0.749108,0.742767,0.74384,0.655884,0.601114,0.327844
0.35304,0.55173,0.653414,0.7404,0.957604,1.95628,2.29573,1.06959,0.665808,0.782532,1.03979,1.01015,0.705118,1.71066,2.70506,2.11171,1.38296,0.941497,0.359463,0.335424,2.08975,4.11295,3.61738,2.45361,1.28557,0.658925,0.639005,0.637663,0.71531,0.552718
0.303507,0.623341,0.785773,0.749958,0.751517,1.47393,2.50872,2.493,1.57934,1.37574,1.35955,1.53399,2.05199,3.22125,3.73006,3.65839,3.40242,2.7189,1.72367,1.68064,3.47787,4.05472,4.10267,3.86878,1.75767,0.620907,0.637111,0.796626,0.77557,0.405655
0.344498,0.590529,0.745549,0.85728,0.947294,1.5958,2.96964,3.45259,3.70855,3.71106,3.62203,3.49543,3.30596,3.03143,3.04531,3.38657,3.47528,3.31075,3.73599,4.14207,3.99227,2.614,1.93021,3.3327,2.31201,0.564897,0.674461,0.620418,0.516375,0.250617
0.36002,0.552322,0.573743,0.635749,0.889963,2.13969,2.97745,2.5268,2.48095,2.60413,2.62233,2.13935,1.48113,1.21534,1.84439,2.51591,1.46853,1.39936,2.40987,2.58799,2.02441,1.33449,1.38463,2.85684,3.30443,1.34357,0.730147,0.54707,0.457184,0.24296
0.410649,0.67385,0.664069,0.560468,0.795957,2.18656,2.47854,1.42668,1.01289,0.768861,0.811343,0.798592,0.608156,0.959534,2.18897,2.22819,1.02539,0.651753,0.764909,0.659754,0.679773,0.925069,1.22636,1.95779,2.93741,2.80205,1.49866,0.656914,0.509241,0.305187
0.346209,0.579238,1.13019,1.19871,1.70672,2.49155,2.03639,1.06636,1.23123,1.23192,1.12677,1.03666,0.758199,1.38416,2.4641,1.64765,0.575607,0.817607,1.02172,0.830325,0.642429,1.01536,1.0148,0.700577,1.59402,2.93853,3.27518,2.12888,1.18131,0.535813
0.173294,0.633564,1.84733,2.67113,2.61336,2.50332,1.2522,0.454455,0.684645,0.948735,1.03764,0.956847,0.703242,1.30883,2.38252,1.41524,0.517665,0.927589,1.13561,0.95711,0.729153,1.01646,0.898109,0.482768,0.631544,1.72566,3.34287,3.16618,2.49978,1.55029
0.174025,0.943826,2.61967,3.12591,1.66573,1.19575,0.749471,0.465363,0.509463,0.634136,0.707203,0.746432,0.602233,0.884381,2.32119,1.74855,0.564315,0.788783,1.06285,0.89064,0.719034,0.835132,0.79357,0.704207,0.903622,1.46474,2.21919,1.92439,1.41973,1.09868
2.19984,3.76007,3.74796,2.00665,0.80102,0.63899,0.632613,0.656677,0.788366,0.884201,0.787404,0.654635,0.641299,1.14443,2.46731,1.78931,0.69327,0.687712,0.671483,0.805815,0.774382,0.654151,0.667369,1.06566,1.80103,1.89792,1.69668,0.742184,0.262336,0.149011
3.10781,4.85315,4.29752,2.3021,0.974346,0.89896,0.83797,0.691873,0.854767,1.02395,0.847843,0.730457,1.27385,1.95137,2.21562,1.31569,0.75453,0.649166,0.589689,0.682884,0.699636,0.65715,0.593834,1.19179,2.19187,1.99374,0.814369,0.47031,0.360887,0.21018
1.09353,2.46337,4.17758,3.11033,1.18768,0.841229,0.857304,0.594446,0.641506,0.857829,0.736323,0.917174,1.97996,2.37082,1.16437,0.627547,0.668937,0.66412,0.56686,0.65102,0.575199,0.611882,0.735782,1.58821,2.24725,1.30674,0.469409,0.503103,0.565461,0.358492
0.378985,0.9732,2.99432,4.2893,3.27353,2.77053,3.19071,2.65788,1.73772,0.834388,0.548994,1.33062,2.55289,1.67789,1.02672,1.4886,1.90448,1.46629,0.95185,0.527733,0.507843,0.997652,1.69117,2.31157,2.20671,1.09182,0.414977,0.459409,0.549677,0.372231
0.31824,0.672733,1.79338,3.15052,3.9337,4.0356,4.00255,4.47531,3.95599,2.54213,2.00591,2.65196,2.27114,1.34293,1.93466,2.5764,2.70351,2.68597,2.15488,1.74966,1.86796,2.40738,2.50318,1.93159,1.27029,0.706967,0.53343,0.611471,0.753731,0.469702
0.396795,0.736783,0.99846,1.30698,1.54901,1.66873,1.45199,2.30353,3.13539,3.7213,3.72778,3.47033,2.60624,2.08746,2.57825,1.83313,1.34155,1.75123,2.30621,2.61966,2.43928,1.95327,1.33651,0.79531,0.577455,0.564556,0.655821,0.788748,0.856997,0.53824
0.360092,0.829492,0.984841,0.84372,0.702395,0.777822,0.751218,0.983284,1.32485,1.70019,2.17665,2.52086,2.77986,3.47094,2.69937,0.783133,0.469426,0.546462,0.977203,1.28186,1.18853,1.09808,1.13749,0.92564,0.713942,0.635687,0.656025,0.719149,0.721387,0.404934
0.28241,0.607851,0.887531,0.825777,0.817789,0.953284,0.945765,0.76856,0.63127,0.577754,0.555173,0.722827,2.45165,4.38602,2.48456,0.797945,0.578713,0.417518,0.502651,0.71712,0.85672,0.900133,0.992616,0.872335,0.641309,0.547539,0.611886,0.741995,0.873423,0.522497
0.494597,0.774943,0.825801,0.780738,0.79109,0.789403,0.910216,0.895603,0.833396,0.771098,0.628217,0.50773,2.91188,4.76098,2.0045,0.82877,0.831541,0.668265,0.573742,0.690215,0.765284,0.571348,0.536017,0.588741,0.476575,0.41784,0.484954,0.631676,0.781013,0.564655
0.472132,0.717949,0.870749,0.847848,0.692313,0.7052,0.786739,0.774065,0.814854,1.01681,0.926262,0.816995,3.38092,4.65435,1.41841,0.506435,0.838286,0.769976,0.535543,0.780894,0.790051,0.499412,0.469301,0.566099,0.693294,0.581577,0.42873,0.452916,0.564436,0.381631
0.179318,0.329966,0.483782,0.504407,0.471522,0.461077,0.450586,0.358243,0.342463,0.631732,0.730375,0.518793,2.18985,2.97437,0.810108,0.218014,0.490195,0.460103,0.350957,0.544177,0.612177,0.424974,0.303345,0.363722,0.539924,0.433519,0.276123,0.271558,0.292638,0.214134
