0.157065,0.344823,0.357894,0.314325,0.259447,0.309971,0.403396,1.47748,3.70356,1.46685,0.36312,0.297622,0.205751,0.288508,0.259691,0.421254,0.510858,0.243393,0.280057,0.215857,0.28801,0.28813,0.212857,1.51774,3.34269,1.88677,0.264249,0.344924,0.337424,0.143609
0.277438,0.472513,0.53303,0.496871,0.432819,0.424296,0.716959,1.58763,6.18694,2.71064,0.509751,0.715196,0.553571,0.474894,0.517727,0.579592,0.699255,0.489375,0.422794,0.416198,0.474956,0.377436,0.957652,3.34325,4.72417,2.60459,0.656226,0.626721,0.645934,0.405265
0.182726,0.431751,0.440904,0.47303,0.404192,0.433422,0.479904,1.93767,5.32522,2.25728,0.39265,0.715074,0.545185,0.484218,0.597817,0.568268,0.772395,0.533524,0.497407,0.549124,0.443523,1.49756,3.19919,4.16597,3.33961,2.16685,0.724657,0.619968,0.657411,0.437762
0.230495,0.385978,0.479566,0.415048,0.495276,0.623952,0.458062,1.17733,4.16948,2.74993,0.285434,0.427514,0.490657,0.454749,0.596233,0.635483,0.584461,0.455433,0.408555,0.616826,1.6026,3.71075,4.09483,2.31064,1.88643,0.997415,0.50892,0.614526,0.708757,0.368235
0.137321,0.335788,0.452488,0.49135,0.681776,0.573444,0.620532,2.21171,4.06414,1.67184,0.314172,0.294577,0.388166,0.667287,0.609175,0.600209,0.407834,0.254745,0.528019,0.807996,1.70871,5.49812,2.35174,0.706606,1.67708,0.696568,0.296206,0.52961,0.773188,0.467703
0.191004,0.380629,0.439588,0.531158,1.11822,1.57085,2.74973,4.24854,2.78767,1.11797,0.338473,0.305586,0.415547,0.450463,0.487425,0.444096,0.368408,0.457147,0.821443,0.8538,2.0444,4.74446,1.79898,0.946055,1.15476,0.617217,0.316479,0.459302,0.518152,0.348116
0.395726,0.582249,0.502647,1.52493,3.05061,3.73541,3.55966,2.55535,1.40058,0.660417,0.384757,0.398039,0.324405,0.285861,0.257859,0.412359,0.609484,0.957318,0.794331,1.04663,1.97055,3.00428,2.4482,0.921416,0.779216,0.852332,0.622136,0.564637,0.551404,0.355019
0.302374,0.832193,1.8276,3.62405,3.73393,1.99999,1.1249,0.751496,0.574105,0.375648,0.360591,0.556364,0.347429,0.249337,0.367232,0.517552,0.728824,0.688629,0.372467,1.45151,2.60046,1.44928,2.17135,1.35431,0.579862,0.514171,0.373634,0.678788,0.871519,0.490228
1.11941,2.24451,2.99896,4.07413,1.84356,0.315856,0.314299,0.551515,0.800138,0.334791,0.269189,0.456586,0.472514,0.38727,0.579823,0.590286,0.503656,0.421971,0.868353,2.73175,1.50175,0.500411,1.64799,2.39581,1.1198,0.483702,0.275181,0.572043,0.801863,0.29314
1.68916,2.05038,1.62887,2.6241,1.43097,0.502458,0.37967,0.619817,0.813543,0.628109,0.461974,0.417634,0.403028,0.454101,0.679277,0.647106,0.610543,0.663338,1.75076,2.79935,1.06077,0.363035,1.6178,3.33254,1.31535,0.465749,0.231606,0.477555,0.676403,0.24831
0.538018,0.601673,0.335694,1.27287,2.3341,0.95679,0.42604,0.85509,0.935935,0.756109,0.99532,0.424742,0.361947,0.508625,0.538443,0.388642,0.478988,1.10768,2.73103,1.8198,0.776876,0.900413,1.24349,3.22574,1.71724,0.62402,0.438222,0.57262,0.712071,0.21917
